time,open,high,low,close
2026-05-30 00:20:00,4565.3,4567.14,4563.53,4563.95
2026-05-30 00:25:00,4563.95,4564.17,4560.14,4563.11
2026-05-30 00:30:00,4562.79,4570.12,4561.61,4569.06
2026-05-30 00:35:00,4569.01,4573.36,4567.47,4571.83
2026-05-30 00:40:00,4571.84,4572.98,4568.23,4569.58
2026-05-30 00:45:00,4569.26,4569.35,4564.3,4564.54
2026-05-30 00:50:00,4564.54,4565.86,4560.6,4565.06
2026-05-30 00:55:00,4565.05,4567.37,4562.31,4566.58
2026-05-30 01:00:00,4566.59,4568.03,4563.98,4564.02
2026-05-30 01:05:00,4564.04,4568.58,4563.12,4567.26
2026-05-30 01:10:00,4567.27,4568.48,4563.85,4564.19
2026-05-30 01:15:00,4564.2,4566.92,4563.47,4565.64
2026-05-30 01:20:00,4565.64,4567.1,4560.35,4565.24
2026-05-30 01:25:00,4565.25,4565.92,4561.24,4561.94
2026-05-30 01:30:00,4561.94,4562.21,4557.62,4561.4
2026-05-30 01:35:00,4561.09,4561.95,4558.18,4558.42
2026-05-30 01:40:00,4558.42,4559.84,4553.11,4554.24
2026-05-30 01:45:00,4554.24,4557.72,4552.95,4555.73
2026-05-30 01:50:00,4555.72,4556.28,4552.13,4553.32
2026-05-30 01:55:00,4553.33,4554.02,4551.4,4553.55
2026-05-30 02:00:00,4553.55,4557.5,4552.3,4557.5
2026-05-30 02:05:00,4557.5,4558.82,4555.28,4557.64
2026-05-30 02:10:00,4557.63,4558.36,4555.88,4558.21
2026-05-30 02:15:00,4558.22,4559.05,4555.41,4558.78
2026-05-30 02:20:00,4558.77,4560.03,4557.21,4558.59
2026-05-30 02:25:00,4558.61,4560.49,4557.93,4559.09
2026-05-30 02:30:00,4559.11,4561.33,4559.08,4560.93
2026-05-30 02:35:00,4560.94,4561.83,4559.7,4560.04
2026-05-30 02:40:00,4560.06,4560.32,4557.34,4557.75
2026-05-30 02:45:00,4557.75,4558.07,4550.55,4552.98
2026-05-30 02:50:00,4552.98,4554.76,4552.07,4554.16
2026-05-30 02:55:00,4554.17,4556.9,4552.81,4553.11
2026-05-30 03:00:00,4553.11,4555.0,4552.05,4554.42
2026-05-30 03:05:00,4554.42,4558.61,4554.37,4558.61
2026-05-30 03:10:00,4558.59,4560.2,4557.73,4558.41
2026-05-30 03:15:00,4558.39,4559.15,4556.48,4557.57
2026-05-30 03:20:00,4557.57,4558.02,4555.51,4556.55
2026-05-30 03:25:00,4556.56,4556.99,4554.39,4555.11
2026-05-30 03:30:00,4555.12,4556.46,4552.78,4553.5
2026-05-30 03:35:00,4553.5,4554.03,4551.59,4552.31
2026-05-30 03:40:00,4552.31,4553.79,4550.97,4551.59
2026-05-30 03:45:00,4551.59,4551.92,4548.12,4548.55
2026-05-30 03:50:00,4548.55,4549.53,4545.38,4546.19
2026-05-30 03:55:00,4546.19,4548.28,4542.65,4545.67
2026-05-30 04:00:00,4545.46,4547.32,4542.65,4544.37
2026-05-30 04:05:00,4544.37,4546.21,4543.04,4545.74
2026-05-30 04:10:00,4545.75,4549.23,4545.07,4548.8
2026-05-30 04:15:00,4548.8,4548.8,4545.3,4545.83
2026-05-30 04:20:00,4545.83,4545.83,4544.11,4544.99
2026-05-30 04:25:00,4544.99,4545.1,4542.04,4542.52
2026-05-30 04:30:00,4542.58,4543.35,4541.65,4543.16
2026-05-30 04:35:00,4543.33,4543.54,4541.94,4542.82
2026-05-30 04:40:00,4542.83,4544.04,4541.15,4543.62
2026-05-30 04:45:00,4543.61,4543.67,4541.49,4541.81
